0.000142565		7
0.000132362		11
0.000127486		14
0.000124897		16
0.000123857		17
0.000122831		18
0.000121874		19
0.000116364		27
0.000116363		27
0.000115898		28
0.000115453		29
0.000111355		41
0.000111107		42
0.000109283		51
0.000109112		52
0.000107586		63
0.000107368		65
0.000107042		68
0.000106845		70
0.000106833		70
0.000106236		77
0.000106067		79
0.000105925		81
0.00010578		83
0.000105669		84
0.000105713		84
0.000105511		87
0.000105456		88
0.000105215		92
0.000104834		99

